	id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-YDR192C	gene-YDR192C	175.918030354284	1.82278566580446	0.470726053775099	3.87228548576439	0.000107819557317305	0.000326524895143463
gene-YIL038C	gene-YIL038C	845.792043568751	1.70143866452921	0.439619305747767	3.87025465507063	0.000108721725130031	0.000329086896168781
gene-YPR057W	gene-YPR057W	182.18861080245	1.98716370464441	0.513552186168489	3.86944843808425	0.000109081846721574	0.000329955428779145
gene-YBR030W	gene-YBR030W	236.863728311159	1.70641702872054	0.441007543183359	3.86936018464214	0.000109121336101281	0.000329955428779145
gene-YOL091W	gene-YOL091W	38.4924131916703	2.65516546489468	0.686256437924599	3.86905727678785	0.000109256976129709	0.000330024811341778
gene-YNL136W	gene-YNL136W	646.106376824254	-1.82786093948045	0.47242273988536	-3.86912141427401	0.000109228242541844	0.000330024811341778
gene-YNL312W	gene-YNL312W	178.046578733677	-2.79455301386036	0.722770894933936	-3.86644375617227	0.000110433917574669	0.000333407966615894
gene-YLR134W	gene-YLR134W	1187.49274782695	-1.63636674293651	0.423410274216235	-3.86473083574921	0.000111211770996079	0.000335583381104602
gene-YLR001C	gene-YLR001C	385.61984260046	-1.86600187066563	0.483249970239326	-3.8613595149142	0.000112757840819999	0.000340073467395847
gene-YLR443W	gene-YLR443W	163.27145013291	1.90335300985073	0.492977272040539	3.86093460652323	0.000112954133991327	0.000340490150688215
gene-YIR006C	gene-YIR006C	945.276944777038	-1.55665769265722	0.403902982205336	-3.85403862124952	0.000116185255646632	0.000350049918890084
gene-YBR042C	gene-YBR042C	64.416796148926	2.2400512124519	0.581362477760959	3.85310593328823	0.000116628900995109	0.000351205898780645
gene-YPR105C	gene-YPR105C	179.629978930879	1.78645833747451	0.463936330655732	3.85065410796674	0.000117802776088689	0.00035455850953312
gene-YDL057W	gene-YDL057W	129.07918031864	-2.03667097701446	0.529171258633605	-3.84879364437409	0.000118700946607121	0.00035707829700971
gene-YKR074W	gene-YKR074W	330.250229638374	-1.65033663109672	0.428928436036302	-3.84758037109259	0.000119290149342733	0.000358666532187058
gene-YKL090W	gene-YKL090W	151.36102863081	1.76651582089907	0.459319925159807	3.84593770950491	0.00012009227160677	0.00036089298860998
gene-YNL157W	gene-YNL157W	1210.53734970437	-1.59161828613682	0.413938583150873	-3.84505902789135	0.000120523422502854	0.000361817368323533
gene-YBR287W	gene-YBR287W	1644.18227575908	-1.84124249582367	0.478852920629159	-3.84511071458953	0.000120498020562722	0.000361817368323533
gene-YPR027C	gene-YPR027C	39.8833378856893	2.49059902353404	0.648264255167303	3.84195025976138	0.000122060575568375	0.00036624425773769
gene-YNL262W	gene-YNL262W	178.18366693521	-2.39058153185961	0.622459513332717	-3.84054140173739	0.000122763265015846	0.000368164077418233
gene-YLR119W	gene-YLR119W	103.191416234725	-2.12273119975782	0.553371477573427	-3.83599676851101	0.000125056051733746	0.000374848155068858
gene-YBR079C	gene-YBR079C	1704.9718193055	1.58413169944788	0.412997028579402	3.83569757123159	0.000125208405522727	0.000374921079318309
gene-YJR066W	gene-YJR066W	396.773745449936	-1.6811170737282	0.438271153422076	-3.83579220444199	0.000125160198583171	0.000374921079318309
gene-YOR205C	gene-YOR205C	232.053387299595	1.77447691628503	0.462752973585194	3.83460943003179	0.000125763972745124	0.000376392227066016
gene-YJR002W	gene-YJR002W	964.098931552833	1.55589054837038	0.405826801386023	3.83387825312802	0.0001261385907099	0.000377320595397286
gene-YML072C	gene-YML072C	772.665924250369	-1.5730019011147	0.41059871214594	-3.8309957011156	0.000127625735585053	0.000381574238551126
gene-YNL291C	gene-YNL291C	70.9733471125819	2.22572457112653	0.581242649522685	3.82925198788198	0.000128533344419529	0.000384091733808766
gene-YLR206W	gene-YLR206W	738.347155899256	-1.64291977509103	0.429203805177898	-3.82783133623447	0.000129277291867455	0.000386117847255322
gene-YDR346C	gene-YDR346C	563.507231014649	1.59120435092875	0.415877135733347	3.82614049729582	0.000130168016251605	0.000388580056669545
gene-YMR053C	gene-YMR053C	188.001922534649	-2.02919957930418	0.530695431081837	-3.82366129508143	0.000131484508490672	0.000392310120341246
gene-YNR013C	gene-YNR013C	434.179562404744	1.57729140319232	0.413313983763008	3.81620623824994	0.000135519244934233	0.00040414267697546
gene-YER182W	gene-YER182W	318.029119268843	-1.68238309573172	0.44094475490615	-3.81540561944045	0.000135959415273075	0.000405249005218525
gene-YDL085C-A	gene-YDL085C-A	90.6738166983433	1.93152578465168	0.506319123727184	3.81483869389146	0.00013627191811426	0.000405973867952809
gene-YLR093C	gene-YLR093C	730.507066234796	-1.82192248537716	0.477829203063585	-3.81291573159609	0.000137336948335657	0.00040893874245142
gene-YCL043C	gene-YCL043C	1852.51056934414	-1.56813660458764	0.411482990620747	-3.81093906754689	0.000138439890693536	0.000412013434853678
gene-YBL011W	gene-YBL011W	279.224712943202	1.62938972443414	0.427755816083887	3.80915855066854	0.000139440524345339	0.000414780676023692
gene-YML130C	gene-YML130C	1126.41502249475	1.97503641743916	0.518746911859086	3.80732178310424	0.000140479906555818	0.000417660311013922
gene-YFL008W	gene-YFL008W	133.912510263485	-2.4990104735659	0.656521697609618	-3.80644003490631	0.000140981454779226	0.00041893880296394
gene-YHL010C	gene-YHL010C	140.963563371489	-1.90842081174601	0.501418434479024	-3.80604437435346	0.000141207058679527	0.000419396421240359
gene-YPR068C	gene-YPR068C	64.9455649558016	2.23869806913507	0.58845447247845	3.80436919734187	0.000142166009966705	0.000422030572921942
gene-YER158C	gene-YER158C	381.326727107681	-1.95495972529557	0.513904787578016	-3.80412825984577	0.000142304437548256	0.000422227502897737
gene-YER077C	gene-YER077C	145.779422498469	1.81812680173365	0.477989664384529	3.80369480180019	0.000142553795039714	0.000422753203821572
gene-YIL130W	gene-YIL130W	703.534970138296	1.6289934717785	0.428893811955336	3.79812770986805	0.000145793204106803	0.000431996443975723
gene-YLR380W	gene-YLR380W	358.397371815162	1.58865625681776	0.418278196058861	3.79808527383579	0.000145818161130272	0.000431996443975723
gene-YDR415C	gene-YDR415C	180.502969643626	1.73474716819694	0.45679874389559	3.79761807881295	0.0001460931889208	0.00043259242037873
gene-YKL051W	gene-YKL051W	271.750627125118	1.70203813512639	0.4483537379391	3.79619481472368	0.000146934047882764	0.000434862414577742
gene-YGR141W	gene-YGR141W	283.166452480512	-1.92892244527806	0.50818427854819	-3.79571452070244	0.000147218830629146	0.000435485197472175
gene-YOR074C	gene-YOR074C	92.0716697545989	-3.31042055189646	0.87219436917969	-3.79550782357143	0.000147341548311498	0.000435628192054743
gene-YER124C	gene-YER124C	292.510745428478	-1.66813684282068	0.440196759660371	-3.78952549334465	0.000150935321732463	0.000446028344796688
gene-YOR159C	gene-YOR159C	179.721931305757	1.78725780812872	0.471771043256596	3.7884008221264	0.000151620096341626	0.000447825972906154
gene-YLR181C	gene-YLR181C	167.554635006069	-2.0111937752792	0.531072228719877	-3.78704377016114	0.000152450253314997	0.000450050974630009
gene-YJR153W	gene-YJR153W	45.6346536477465	-2.66661841917136	0.704390917014803	-3.78570812706166	0.000153271490267943	0.000452247414861128
gene-YER118C	gene-YER118C	152.651916287955	1.84153347146453	0.486539459647977	3.78496221621352	0.00015373193330088	0.000453377609941214
gene-YER030W	gene-YER030W	595.15246730088	-1.59738268900673	0.422074631286385	-3.7845977241946	0.000153957403713828	0.000453814048088519
gene-YNL127W	gene-YNL127W	275.935786150647	-1.66156493788327	0.439270598638342	-3.7825544050383	0.000155227150941651	0.000457326671561998
gene-YGR230W	gene-YGR230W	154.15946107288	-2.02652918639755	0.536222643084016	-3.77926820609855	0.000157289934510749	0.000463171013790576
gene-YHR023W	gene-YHR023W	232.503709437111	-1.73155683481047	0.458613952754589	-3.77563051540442	0.000159603427413429	0.000469747374050479
gene-YLR079W	gene-YLR079W	471.614376201027	-1.5793755752679	0.418512278480837	-3.77378551712006	0.000160789009479519	0.000472999110256928
gene-YLR102C	gene-YLR102C	141.458221789661	-1.88575777621653	0.499839219063298	-3.77272871814751	0.000161471828389595	0.000474769326745912
gene-YGL226C-A	gene-YGL226C-A	203.638222400152	-1.77215994667799	0.469902274206943	-3.77133724170387	0.000162375051179369	0.000477185486581818
gene-YJR094W-A	gene-YJR094W-A	2197.26711193072	2.02766769989447	0.537680791119379	3.77113658026195	0.000162505694275549	0.000477329915432241
gene-YBR097W	gene-YBR097W	108.754963346168	-1.98535039900667	0.526887071611978	-3.76807575280338	0.000164510784477599	0.000482977275531478
gene-YEL067C	gene-YEL067C	25.0174569055998	-3.62113099128039	0.961038530447894	-3.76793528724884	0.000164603357099024	0.000483006945154801
gene-YNL068C	gene-YNL068C	298.291043910507	1.65202070219068	0.43848345300624	3.76757820817283	0.000164838907710282	0.000483455925117237
gene-YBR104W	gene-YBR104W	287.584816151551	1.67523730865743	0.444736833100507	3.76680585904798	0.000165349480405363	0.000484710664031138
gene-YMR274C	gene-YMR274C	41.5633206537786	2.43477563899723	0.646968133665385	3.76336254028937	0.000167643892589671	0.000491190734816259
gene-YIL099W	gene-YIL099W	64.4379802381883	-2.44450201425185	0.649920309758298	-3.76123345823882	0.000169077529082039	0.000495143543916751
gene-YJL212C	gene-YJL212C	323.091023427341	2.04512565816205	0.543834246613999	3.76056798720443	0.000169527990377215	0.000495966753066607
gene-YFR040W	gene-YFR040W	956.938118647589	-1.61653148139834	0.429854616396794	-3.76064701816797	0.000169474434836785	0.000495966753066607
gene-YOR149C	gene-YOR149C	104.216161391769	1.90612932902713	0.507529535659389	3.75570128455808	0.000172856769276746	0.000505452869522667
gene-YDR031W	gene-YDR031W	130.588989826778	-2.13648003333943	0.568930454122011	-3.75525693493857	0.000173163743581482	0.000506097827423523
gene-YDL155W	gene-YDL155W	173.556199143597	1.72620407705603	0.459913057290386	3.75332695972167	0.000174503006105955	0.000509757659233206
gene-YDR188W	gene-YDR188W	1528.37972442577	1.509937632195	0.402318731400208	3.75308807258337	0.000174669452257591	0.000509989522369247
gene-YJR092W	gene-YJR092W	163.885823603191	-1.84194040726277	0.490836198708266	-3.75265803970898	0.000174969456794398	0.000510610916016338
gene-YPL039W	gene-YPL039W	191.974996082119	1.72568207383799	0.460050314671637	3.75107247795211	0.000176079787163837	0.000513568573347017
gene-YKR096W	gene-YKR096W	687.6827043942	-1.83365074159559	0.488848295633481	-3.75096069266117	0.000176158317202349	0.000513568573347017
gene-YBR231C	gene-YBR231C	144.431451149035	1.80117103173547	0.480570943223625	3.74798155638247	0.000178263358988281	0.000519188708898242
gene-YKL082C	gene-YKL082C	1417.50586123387	1.77179568658862	0.472724352930361	3.74805248683608	0.000178212966203668	0.000519188708898242
gene-YGR235C	gene-YGR235C	580.759635485976	-1.57741196455232	0.421057160680135	-3.74631311816268	0.000179452578056433	0.000522392519719944
gene-YJR035W	gene-YJR035W	201.983612469047	-1.72406152733582	0.460314698963936	-3.74539751004323	0.000180108365567476	0.00052404108153438
gene-YBR036C	gene-YBR036C	1395.1986032992	-1.55574440321201	0.415464089860638	-3.74459415670285	0.000180685607817893	0.00052545958539692
gene-YGL148W	gene-YGL148W	618.10672330817	1.99268075204603	0.532256317342635	3.74383673263808	0.000181231440713726	0.000526785383752007
gene-YDR191W	gene-YDR191W	31.4828439231943	2.6514573194355	0.708558449956829	3.7420445971635	0.000182529111777188	0.000530294150634421
gene-YBR164C	gene-YBR164C	286.35197547314	1.66498648384643	0.444995799554744	3.74157797784247	0.000182868417641601	0.000531016520638006
gene-YDR320C-A	gene-YDR320C-A	214.71963053203	-1.72227237808296	0.460651641527118	-3.73877399497245	0.00018491987579951	0.000536707488878954
gene-YPL134C	gene-YPL134C	493.868786886026	-1.66862144497688	0.446663245822192	-3.73574826356125	0.000187157828219693	0.000542933828569955
gene-YJR064W	gene-YJR064W	1225.0862984877	1.47976688543365	0.396189870812827	3.73499424000354	0.000187719483707009	0.000544293572312848
gene-YLR087C	gene-YLR087C	122.399009501974	-1.88549921252927	0.504971169882452	-3.73387497145268	0.000188556124117613	0.000546448896069698
gene-YPL082C	gene-YPL082C	295.154574876662	1.76236831142709	0.472136986174028	3.73274783174367	0.00018940218901904	0.000548629387282155
gene-YPL111W	gene-YPL111W	183.838772302641	-1.75024303270235	0.469153742229891	-3.73063854160777	0.000190995080275328	0.000552969938295895
gene-YDL049C	gene-YDL049C	81.7184232397349	-2.33667600692155	0.626410599854869	-3.73026255855653	0.000191280333534687	0.000553522190470681
gene-YLR389C	gene-YLR389C	425.338982149258	1.59587412534727	0.427886729322525	3.72966492294357	0.000191734575759317	0.000554562671714725
gene-YCR024C-B	gene-YCR024C-B	1537.80690447544	1.46298868605079	0.392862477955345	3.72392062908355	0.000196152616997918	0.000567061144006321
gene-YGR031W	gene-YGR031W	170.424833519652	-1.74649564556486	0.469101672683793	-3.72306420391325	0.000196819445822872	0.000568708186573539
gene-YDR062W	gene-YDR062W	789.098352741203	1.50183671217222	0.403611771970543	3.72099333188387	0.000198440678768576	0.000573109987942579
gene-YMR285C	gene-YMR285C	354.175797274842	1.80898952546448	0.486374024574586	3.71933827479118	0.000199745393075542	0.000576593773900173
gene-YNCG0012W	gene-YNCG0012W	7.13063848051214	6.95610988023994	1.8717617611132	3.71634362062344	0.000202126646067587	0.000583180180304363
gene-YJR106W	gene-YJR106W	200.855037759303	-2.16489551959348	0.582728412360324	-3.71510205041253	0.000203121701861963	0.000585762583853036
gene-YGL170C	gene-YGL170C	32.7609155189816	2.61262308267618	0.703350667521093	3.71453842772934	0.000203574933989761	0.000586780702941944
gene-YER123W	gene-YER123W	317.409636212803	1.6248391211642	0.437578357838571	3.71325293414904	0.000204612208900949	0.000589480426725459
gene-YMR212C	gene-YMR212C	303.552760827759	1.58022251284434	0.425642281330545	3.71256001143639	0.000205173390978339	0.000590806563893871
gene-YIL086C	gene-YIL086C	39.8670607987287	-3.01865162521167	0.813158293186871	-3.7122558430551	0.000205420186241879	0.000591226550770854
gene-YPL199C	gene-YPL199C	466.773824319299	1.55554271443228	0.419206808670047	3.71068093900315	0.000206702493228296	0.000594625001393974
gene-YJL192C	gene-YJL192C	352.661067286511	1.61155398464183	0.434472498416747	3.70921977919077	0.000207898908414194	0.000597773150015677
gene-YGR266W	gene-YGR266W	288.141539595873	-1.81909883023366	0.490817965089782	-3.7062596718539	0.000210342642357758	0.000604502873547296
gene-YGR100W	gene-YGR100W	270.097550473402	-1.6305595164858	0.440132147796685	-3.70470442717813	0.000211637368863968	0.000607925487707829
gene-YDR196C	gene-YDR196C	355.546120617613	-1.59929359231575	0.431916377967806	-3.70278524709002	0.000213245384711606	0.000612244224635233
gene-YPR093C	gene-YPR093C	160.232286009804	-1.80744755706779	0.488165224418627	-3.70253239406871	0.000213458095015825	0.000612554660709301
gene-YGL146C	gene-YGL146C	99.9236961406214	-2.08852359104251	0.564112499779018	-3.70231751975121	0.0002136390126662	0.000612773602931408
gene-YMR314W	gene-YMR314W	926.683847757242	-1.48465719760003	0.401248722362435	-3.70009202486379	0.000215521299570252	0.000617869922458621
gene-YAR028W	gene-YAR028W	107.204569605085	-1.89021930772392	0.511138484224452	-3.69805711380144	0.00021725601241756	0.00062253838783251
gene-YNL022C	gene-YNL022C	243.143099636763	1.74410657730489	0.471897577861513	3.69594305867942	0.000219072072615608	0.000627435271056048
gene-YKL017C	gene-YKL017C	102.345730980485	-2.07407530347409	0.561203281482496	-3.69576474676899	0.000219225899867303	0.000627568961643595
gene-YER145C-A	gene-YER145C-A	18.6077641735921	3.27107426360804	0.885775404473046	3.69289353383437	0.000221716861760139	0.000634389672364013
gene-YDR367W	gene-YDR367W	252.692194124225	1.59812993004416	0.432887050618563	3.69179426310063	0.000222677564559946	0.000636827390443165
gene-YFR055W	gene-YFR055W	78.4093554634716	2.05347653831055	0.556259583464754	3.6915796138201	0.000222865611792381	0.000637054118237176
gene-YKL038W	gene-YKL038W	501.741572101793	-1.58566707809986	0.429888182450215	-3.68855703141712	0.00022552947707704	0.000644354218165962
gene-YDL115C	gene-YDL115C	569.343954039305	-1.59625137713983	0.432855657480479	-3.68772210678988	0.000226270564802176	0.000646156361797341
gene-YLR209C	gene-YLR209C	203.77151387835	-1.90912250420745	0.518116604995904	-3.68473522330468	0.000228940510812654	0.000653462266973544
gene-YNL265C	gene-YNL265C	391.3861673143	-1.57325748350303	0.427007839901518	-3.68437610856484	0.000229263503832707	0.000654065436896329
gene-YLR384C	gene-YLR384C	722.433063793183	1.49293602212767	0.405411527432178	3.68251991151738	0.000230939823817893	0.00065852704386631
gene-YIR029W	gene-YIR029W	159.983411008394	-1.73400556470873	0.471035745953022	-3.6812610924048	0.000232083193758969	0.000661465336178239
gene-YNL244C	gene-YNL244C	2085.69186373233	1.64132367793598	0.445880551001262	3.68108381101227	0.000232244642369616	0.000661603536166753
gene-YNL277W	gene-YNL277W	221.02240028077	1.8445305339095	0.501123330811896	3.68079157464308	0.000232511009562193	0.000662040341762648
gene-YOL053W	gene-YOL053W	77.8312056788256	-2.14195855622496	0.582078709219896	-3.67984350277237	0.000233377131856172	0.000664183606064918
gene-YEL039C	gene-YEL039C	236.079454092737	-2.00404556968518	0.544731110106374	-3.67896294612921	0.000234184285907515	0.000666157048353722
gene-YDL112W	gene-YDL112W	389.74164033255	1.64640787945676	0.447887494502111	3.67594072097721	0.000236974549485782	0.000673766959387487
